Id,Name,Description,WeaponName,RarityName,PictureUrl
26,Desert Eagle | Fennec Foxcccc,"As expensive as it is powerful, the Desert Eagle is an iconic pistol that is difficult to master but surprisingly accurate at long range.",Desert Eagleeeee,Classifieddd,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_deagle_gs_deagle_fennec_light.png
1390,★ Falchion Knife | Bright Water,"A modern homage to a falchion sword, this clip point blade has a curved edge.",Falchion Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_falchion_hy_ocean_knife_90_light.png
1391,★ Falchion Knife | Freehand,"A modern homage to a falchion sword, this clip point blade has a curved edge.",Falchion Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_falchion_am_marked_up_90_light.png
1392,★ Falchion Knife | Ultraviolet,"A modern homage to a falchion sword, this clip point blade has a curved edge.",Falchion Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_falchion_so_purple_falchion_light.png
1393,★ Falchion Knife | Lore,"A modern homage to a falchion sword, this clip point blade has a curved edge.",Falchion Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_falchion_cu_falchion_lore_light.png
1394,★ Falchion Knife | Black Laminate,"A modern homage to a falchion sword, this clip point blade has a curved edge.",Falchion Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_falchion_gs_falchion_black_laminate_light.png
1395,★ Falchion Knife | Autotronic,"A modern homage to a falchion sword, this clip point blade has a curved edge.",Falchion Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_falchion_gs_falchion_autotronic_light.png
1396,★ Bowie Knife | Forest DDPAT,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_hy_ddpat_light.png
1397,★ Bowie Knife | Crimson Web,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_hy_webs_light.png
1398,★ Bowie Knife | Fade,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_aa_fade_light.png
1399,★ Bowie Knife | Night,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_so_night_light.png
1400,★ Bowie Knife | Blue Steel,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_aq_blued_light.png
1401,★ Bowie Knife | Stained,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_aq_forced_light.png
1402,★ Bowie Knife | Case Hardened,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_aq_oiled_light.png
1403,★ Bowie Knife | Slaughter,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_zebra_light.png
1404,★ Bowie Knife | Safari Mesh,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_sp_mesh_tan_light.png
1405,★ Bowie Knife | Boreal Forest,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_hy_forest_boreal_light.png
1406,★ Bowie Knife | Ultraviolet,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_so_purple_light.png
1407,★ Bowie Knife | Urban Masked,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_sp_tape_urban_light.png
1408,★ Bowie Knife | Scorched,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_sp_dapple_light.png
1409,★ Bowie Knife | Tiger Tooth,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_an_tiger_orange_light.png
1410,★ Bowie Knife | Damascus Steel,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_aq_damascus_90_light.png
1411,★ Bowie Knife | Marble Fade,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_marble_fade_light.png
1412,★ Bowie Knife | Rust Coat,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_aq_steel_knife_light.png
1413,★ Bowie Knife | Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_ruby_marbleized_light.png
1414,★ Bowie Knife | Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_sapphire_marbleized_light.png
1415,★ Bowie Knife | Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_blackpearl_marbleized_light.png
1416,★ Bowie Knife | Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_doppler_phase1_light.png
1417,★ Bowie Knife | Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_doppler_phase2_light.png
1418,★ Bowie Knife | Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_doppler_phase3_light.png
1419,★ Bowie Knife | Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_doppler_phase4_light.png
1420,★ Bowie Knife | Gamma Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_emerald_marbleized_light.png
1421,★ Bowie Knife | Gamma Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_gamma_doppler_phase1_light.png
1422,★ Bowie Knife | Gamma Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_gamma_doppler_phase2_light.png
1423,★ Bowie Knife | Gamma Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_gamma_doppler_phase3_light.png
1424,★ Bowie Knife | Gamma Doppler,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_gamma_doppler_phase4_light.png
1425,★ Bowie Knife | Bright Water,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_hy_ocean_knife_90_light.png
1426,★ Bowie Knife | Freehand,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_am_marked_up_90_light.png
1427,★ Bowie Knife | Lore,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_cu_bowie_lore_light.png
1428,★ Bowie Knife | Black Laminate,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_gs_bowie_black_laminate_light.png
1429,★ Bowie Knife | Autotronic,This full-tang sawback Bowie knife is designed for heavy use in brutal survival situations.,Bowie Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_survival_bowie_gs_bowie_autotronic_light.png
1430,★ Butterfly Knife | Forest DDPAT,"This is a custom-designed balisong, commonly known as a butterfly knife. The defining characteristic of this weapon is the fan-like opening of a freely pivoting blade, allowing rapid deployment or concealment. As a result, butterfly knives are outlawed in many countries.",Butterfly Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_butterfly_hy_ddpat_light.png
1431,★ Butterfly Knife | Crimson Web,"This is a custom-designed balisong, commonly known as a butterfly knife. The defining characteristic of this weapon is the fan-like opening of a freely pivoting blade, allowing rapid deployment or concealment. As a result, butterfly knives are outlawed in many countries.",Butterfly Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_butterfly_hy_webs_light.png
1432,★ Butterfly Knife | Fade,"This is a custom-designed balisong, commonly known as a butterfly knife. The defining characteristic of this weapon is the fan-like opening of a freely pivoting blade, allowing rapid deployment or concealment. As a result, butterfly knives are outlawed in many countries.",Butterfly Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_butterfly_aa_fade_light.png
1433,★ Butterfly Knife | Night,"This is a custom-designed balisong, commonly known as a butterfly knife. The defining characteristic of this weapon is the fan-like opening of a freely pivoting blade, allowing rapid deployment or concealment. As a result, butterfly knives are outlawed in many countries.",Butterfly Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_butterfly_so_night_light.png
1434,★ Butterfly Knife | Blue Steel,"This is a custom-designed balisong, commonly known as a butterfly knife. The defining characteristic of this weapon is the fan-like opening of a freely pivoting blade, allowing rapid deployment or concealment. As a result, butterfly knives are outlawed in many countries.",Butterfly Knife,Covert,https://raw.githubusercontent.com/ByMykel/CSGO-API/4fdf048a2b6c21494df4fe915f5fdea5accc6a61/public/images/econ/default_generated/weapon_knife_butterfly_aq_blued_light.png
